CityName,SiteCode,ZoneName,Year,Month,DeathRegMale,DeathRegFemale,DeathRegCount,CertiIssueCountMale,CertiIssueCountFeMale,CertiIssueCount
Surat,717,"South West Zone",1992,2,2,0,2,2,0,2
Surat,717,"South West Zone",1993,1,1,1,2,1,0,1
Surat,717,"South West Zone",1998,5,1,0,1,1,0,1
Surat,717,"South West Zone",1998,8,1,0,1,7,0,7
Surat,717,"South West Zone",1999,12,0,1,1,0,NA,NA
Surat,717,"South West Zone",2001,1,3,0,3,2,0,2
Surat,717,"South West Zone",2001,6,1,2,3,0,0,NA
Surat,717,"South West Zone",2001,7,1,0,1,NA,0,NA
Surat,717,"South West Zone",2001,8,2,1,3,1,1,2
Surat,717,"South West Zone",2001,10,1,1,2,0,2,2
Surat,717,"South West Zone",2001,11,1,0,1,NA,0,NA
Surat,717,"South West Zone",2002,4,2,0,2,NA,0,NA
Surat,717,"South West Zone",2004,4,1,1,2,4,0,4
Surat,717,"South West Zone",2005,1,2,1,3,1,0,1
Surat,717,"South West Zone",2005,6,2,0,2,5,0,5
Surat,718,"South West Zone",1989,5,1,0,1,4,0,4
Surat,718,"South West Zone",1990,6,1,0,1,NA,0,NA
Surat,718,"South West Zone",1996,1,1,0,1,1,0,1
Surat,718,"South West Zone",1998,12,1,0,1,7,0,7
Surat,718,"South West Zone",2001,5,1,0,1,5,0,5
Surat,718,"South West Zone",2001,10,1,0,1,NA,0,NA
Surat,718,"South West Zone",2003,11,0,1,1,0,3,3
Surat,718,"South West Zone",2004,10,1,0,1,NA,0,NA
Surat,719,"South West Zone",1990,9,1,0,1,5,0,5
Surat,719,"South West Zone",1993,1,1,0,1,NA,0,NA
Surat,719,"South West Zone",1993,10,0,1,1,0,NA,NA
Surat,719,"South West Zone",1994,6,0,1,1,0,NA,NA
Surat,719,"South West Zone",1994,7,0,1,1,0,NA,NA
Surat,719,"South West Zone",1996,8,1,0,1,4,0,4
Surat,719,"South West Zone",2000,11,0,1,1,0,NA,NA
Surat,719,"South West Zone",2001,7,1,1,2,1,2,3
Surat,719,"South West Zone",2001,8,1,1,2,0,0,NA
Surat,800,"South East Zone",1999,6,1,0,1,NA,0,NA
Surat,800,"South East Zone",2000,5,1,0,1,NA,0,NA
Surat,800,"South East Zone",2005,1,26,12,38,12,6,18
Surat,800,"South East Zone",2005,7,45,18,63,13,6,19
Surat,800,"South East Zone",2005,8,41,24,65,22,0,22
Surat,800,"South East Zone",2005,9,36,18,54,5,13,18
Surat,800,"South East Zone",2005,10,34,19,53,21,40,61
Surat,800,"South East Zone",2006,9,65,26,91,44,4,48
Surat,800,"South East Zone",2007,11,43,39,82,14,18,32
Surat,800,"South East Zone",2008,5,46,40,86,22,11,33
Surat,800,"South East Zone",2008,10,58,37,95,48,9,57
Surat,100,NA,1989,1,2,0,2,10,0,10
Surat,100,NA,1990,11,0,1,1,0,NA,NA
Surat,100,NA,1990,12,0,1,1,0,NA,NA
Surat,100,NA,1992,7,0,1,1,0,1,1
Surat,102,NA,1989,1,159,129,288,85,22,107
Surat,102,NA,1989,2,134,101,235,70,24,94
Surat,102,NA,1990,8,27,9,36,54,12,66
Surat,102,NA,1990,11,23,13,36,28,20,48
Surat,102,NA,1991,1,74,55,129,63,38,101
Surat,102,NA,1991,4,69,52,121,34,13,47
Surat,102,NA,1991,5,97,61,158,53,23,76
Surat,102,NA,1991,8,32,12,44,40,5,45
Surat,102,NA,1993,1,85,58,143,43,27,70
Surat,102,NA,1993,4,82,60,142,51,17,68
Surat,102,NA,1994,2,89,80,169,45,27,72
Surat,102,NA,1995,2,79,64,143,29,15,44
Surat,102,NA,1995,11,111,85,196,83,50,133
Surat,102,NA,1995,12,114,81,195,55,44,99
Surat,102,NA,1997,1,110,89,199,109,83,192
Surat,102,NA,1997,2,96,86,182,45,25,70
Surat,102,NA,1997,4,80,60,140,45,26,71
Surat,102,NA,1998,1,115,79,194,41,46,87
Surat,102,NA,1998,5,109,99,208,82,60,142
Surat,102,NA,1998,6,97,73,170,71,58,129
Surat,102,NA,1998,7,93,66,159,59,50,109
Surat,102,NA,1999,2,76,68,144,67,17,84
Surat,102,NA,1999,4,68,51,119,41,42,83
Surat,200,"West Zone",1991,11,1,0,1,NA,0,NA
Surat,200,"West Zone",1992,6,37,33,70,18,17,35
Surat,200,"West Zone",1993,1,14,14,28,9,18,27
Surat,200,"West Zone",1993,6,22,17,39,2,2,4
Surat,200,"West Zone",1993,10,21,13,34,36,5,41
Surat,200,"West Zone",1994,10,21,14,35,8,7,15
Surat,200,"West Zone",1995,5,26,10,36,19,8,27
Surat,200,"West Zone",1995,8,25,12,37,31,19,50
Surat,200,"West Zone",1995,10,22,15,37,20,15,35
Surat,200,"West Zone",1995,12,30,18,48,9,13,22
Surat,200,"West Zone",1996,1,34,13,47,32,15,47
Surat,200,"West Zone",1996,2,29,20,49,20,13,33
Surat,200,"West Zone",1996,6,22,17,39,11,16,27
Surat,200,"West Zone",1996,8,35,28,63,42,16,58
Surat,200,"West Zone",1996,9,38,20,58,18,13,31
Surat,200,"West Zone",1996,10,22,17,39,15,15,30
Surat,200,"West Zone",1997,2,43,22,65,81,16,97
Surat,200,"West Zone",1997,9,29,22,51,9,8,17
Surat,200,"West Zone",1998,12,40,35,75,36,30,66
Surat,200,"West Zone",1999,8,27,20,47,26,5,31
Surat,200,"West Zone",1999,12,37,30,67,47,21,68
Surat,200,"West Zone",2000,1,32,24,56,44,12,56
Surat,200,"West Zone",2002,2,32,33,65,49,41,90
Surat,200,"West Zone",2002,4,31,25,56,35,35,70
Surat,200,"West Zone",2002,6,30,21,51,12,30,42
Surat,200,"West Zone",2002,8,26,28,54,38,11,49
Surat,200,"West Zone",2003,4,38,26,64,51,22,73
Surat,200,"West Zone",2003,12,42,48,90,42,39,81
Surat,200,"West Zone",2004,2,47,32,79,63,32,95
Surat,200,"West Zone",2004,8,42,38,80,49,40,89
Surat,200,"West Zone",2004,9,33,31,64,30,17,47
Surat,200,"West Zone",2004,10,42,30,72,56,36,92
Surat,200,"West Zone",2005,4,45,34,79,83,37,120
Surat,200,"West Zone",2005,12,59,46,105,50,68,118
Surat,200,"West Zone",2006,6,61,53,114,62,53,115
Surat,200,"West Zone",2006,7,63,38,101,70,34,104
Surat,200,"West Zone",2006,10,64,39,103,81,46,127
Surat,200,"West Zone",2006,11,73,61,134,67,83,150
Surat,200,"West Zone",2006,12,76,52,128,64,70,134
Surat,200,"West Zone",2007,6,81,56,137,102,87,189
Surat,200,"West Zone",2007,8,67,52,119,61,47,108
Surat,200,"West Zone",2007,12,81,74,155,70,107,177
Surat,200,"West Zone",2008,1,81,76,157,64,57,121
Surat,200,"West Zone",2008,4,65,44,109,61,30,91
Surat,200,"West Zone",2009,1,84,54,138,106,50,156
Surat,200,"West Zone",2009,10,65,64,129,31,36,67
Surat,200,"West Zone",2010,5,86,61,147,81,82,163
Surat,200,"West Zone",2011,7,66,65,131,60,89,149
Surat,200,"West Zone",2011,8,82,63,145,80,80,160
Surat,200,"West Zone",2012,1,90,63,153,89,84,173
Surat,200,"West Zone",2012,2,100,81,181,87,71,158
Surat,200,"West Zone",2012,5,81,59,140,84,93,177
Surat,200,"West Zone",2012,12,97,90,187,100,92,192
Surat,200,"West Zone",2013,1,95,85,180,99,91,190
Surat,200,"West Zone",2013,8,90,71,161,125,86,211
Surat,200,"West Zone",2013,9,82,69,151,75,116,191
Surat,200,"West Zone",2014,1,146,92,238,201,92,293
Surat,200,"West Zone",2014,6,89,73,162,132,94,226
Surat,200,"West Zone",2014,8,106,81,187,187,108,295
Surat,200,"West Zone",2015,8,115,88,203,714,291,1005
Surat,200,"West Zone",2016,9,100,69,169,485,381,866
Surat,200,"West Zone",2017,6,86,74,160,553,285,838
Surat,200,"West Zone",2017,9,107,82,189,591,318,909
Surat,200,"West Zone",2018,6,119,100,219,599,324,923
Surat,200,"West Zone",2018,9,111,83,194,785,402,1187
Surat,200,"West Zone",2019,8,119,93,212,609,406,1015
Surat,204,"West Zone",1990,12,0,1,1,0,4,4
Surat,205,"West Zone",1992,4,1,0,1,NA,0,NA
Surat,205,"West Zone",2005,5,0,1,1,0,NA,NA
Surat,207,"West Zone",1989,8,1,0,1,NA,0,NA
Surat,207,"West Zone",1990,1,2,0,2,NA,0,NA
Surat,207,"West Zone",1990,6,1,1,2,0,4,4
Surat,207,"West Zone",1990,12,3,2,5,3,4,7
Surat,207,"West Zone",1991,9,2,1,3,0,0,NA
Surat,207,"West Zone",1992,8,2,0,2,5,0,5
Surat,207,"West Zone",1992,10,0,1,1,0,NA,NA
Surat,207,"West Zone",1992,11,1,0,1,NA,0,NA
Surat,207,"West Zone",1992,12,2,0,2,5,0,5
Surat,207,"West Zone",1993,4,1,0,1,NA,0,NA
Surat,207,"West Zone",1993,11,1,0,1,3,0,3
Surat,207,"West Zone",1994,4,3,1,4,22,0,22
Surat,207,"West Zone",1995,2,4,1,5,18,8,26
Surat,207,"West Zone",1995,12,1,1,2,5,0,5
Surat,207,"West Zone",1996,5,1,0,1,5,0,5
Surat,207,"West Zone",1996,6,1,0,1,1,0,1
Surat,207,"West Zone",1997,1,3,0,3,1,0,1
Surat,207,"West Zone",1999,2,2,2,4,9,1,10
Surat,207,"West Zone",1999,8,0,2,2,0,3,3
Surat,207,"West Zone",2000,1,3,1,4,3,0,3
Surat,207,"West Zone",2000,2,3,1,4,1,0,1
Surat,207,"West Zone",2001,6,2,0,2,6,0,6
Surat,207,"West Zone",2001,10,1,1,2,0,0,NA
Surat,207,"West Zone",2003,9,3,0,3,4,0,4
Surat,207,"West Zone",2003,10,1,1,2,2,0,2
Surat,207,"West Zone",2004,8,2,0,2,7,0,7
Surat,207,"West Zone",2004,10,2,0,2,9,0,9
Surat,207,"West Zone",2004,12,3,1,4,12,0,12
Surat,207,"West Zone",2005,11,4,0,4,24,0,24
Surat,208,"West Zone",1990,8,1,0,1,NA,0,NA
Surat,208,"West Zone",1990,12,1,3,4,0,2,2
Surat,208,"West Zone",1991,4,1,0,1,NA,0,NA
Surat,208,"West Zone",1991,11,2,0,2,10,0,10
Surat,208,"West Zone",1991,12,2,0,2,4,0,4
Surat,208,"West Zone",1992,6,0,1,1,0,1,1
Surat,208,"West Zone",1993,5,0,1,1,0,NA,NA
Surat,208,"West Zone",1994,1,2,0,2,8,0,8
Surat,208,"West Zone",1994,4,1,0,1,2,0,2
Surat,208,"West Zone",1995,7,1,1,2,0,0,NA
Surat,208,"West Zone",1996,7,1,0,1,NA,0,NA
Surat,208,"West Zone",1996,8,2,1,3,0,3,3
Surat,208,"West Zone",1996,10,1,0,1,NA,0,NA
Surat,208,"West Zone",1997,5,0,1,1,0,NA,NA
Surat,208,"West Zone",1997,6,0,1,1,0,NA,NA
Surat,208,"West Zone",1997,8,0,1,1,0,4,4
Surat,208,"West Zone",1998,7,3,0,3,8,0,8
Surat,208,"West Zone",1999,1,2,0,2,2,0,2
Surat,208,"West Zone",1999,4,1,1,2,1,1,2
Surat,208,"West Zone",1999,6,2,2,4,7,4,11
Surat,208,"West Zone",1999,10,2,0,2,4,0,4
Surat,208,"West Zone",2000,1,2,0,2,4,0,4
Surat,208,"West Zone",2000,5,2,1,3,4,12,16
Surat,208,"West Zone",2000,12,1,0,1,11,0,11
Surat,208,"West Zone",2001,11,0,2,2,0,5,5
Surat,208,"West Zone",2002,9,0,1,1,0,5,5
Surat,208,"West Zone",2002,11,1,0,1,7,0,7
Surat,208,"West Zone",2004,2,0,2,2,0,NA,NA
Surat,208,"West Zone",2004,7,1,0,1,NA,0,NA
Surat,208,"West Zone",2004,9,2,0,2,12,0,12
Surat,208,"West Zone",2004,10,2,1,3,2,0,2
Surat,208,"West Zone",2004,11,3,1,4,12,0,12
Surat,208,"West Zone",2005,1,3,2,5,1,0,1
Surat,208,"West Zone",2005,4,1,1,2,2,0,2
Surat,208,"West Zone",2005,5,0,2,2,0,2,2
Surat,208,"West Zone",2005,6,3,0,3,4,0,4
Surat,208,"West Zone",2006,1,4,2,6,0,0,NA
Surat,209,"West Zone",1992,1,1,0,1,4,0,4
Surat,209,"West Zone",1992,2,1,0,1,1,0,1
Surat,209,"West Zone",1994,7,2,0,2,7,0,7
Surat,209,"West Zone",1994,11,1,0,1,5,0,5
Surat,209,"West Zone",1997,6,1,0,1,10,0,10
Surat,209,"West Zone",1998,7,1,0,1,NA,0,NA
Surat,209,"West Zone",1998,10,1,0,1,10,0,10
Surat,209,"West Zone",2000,6,1,0,1,6,0,6
Surat,209,"West Zone",2001,4,3,0,3,14,0,14
Surat,209,"West Zone",2001,9,0,3,3,0,8,8
Surat,209,"West Zone",2001,12,1,2,3,3,3,6
Surat,209,"West Zone",2002,4,0,1,1,0,NA,NA
Surat,209,"West Zone",2002,5,1,0,1,2,0,2
Surat,209,"West Zone",2003,8,1,0,1,NA,0,NA
Surat,209,"West Zone",2004,1,0,1,1,0,NA,NA
Surat,209,"West Zone",2004,8,2,3,5,0,1,1
Surat,209,"West Zone",2005,5,1,2,3,0,15,15
Surat,209,"West Zone",2006,5,1,3,4,0,10,10
Surat,209,"West Zone",2006,6,1,0,1,NA,0,NA
Surat,300,"Central Zone",1990,8,135,90,225,44,3,47
Surat,300,"Central Zone",1991,7,128,85,213,23,42,65
Surat,300,"Central Zone",1991,8,165,93,258,39,29,68
Surat,300,"Central Zone",1991,9,169,79,248,39,46,85
Surat,300,"Central Zone",1992,1,148,69,217,38,39,77
Surat,300,"Central Zone",1992,8,125,56,181,24,13,37
Surat,300,"Central Zone",1993,5,112,80,192,26,14,40
Surat,300,"Central Zone",1993,6,94,63,157,17,8,25
Surat,300,"Central Zone",1994,2,108,71,179,30,11,41
Surat,300,"Central Zone",1996,5,109,60,169,29,5,34
Surat,300,"Central Zone",1996,11,138,83,221,77,49,126
Surat,300,"Central Zone",1997,4,108,64,172,37,6,43
Surat,300,"Central Zone",1997,9,149,90,239,57,45,102
Surat,300,"Central Zone",1997,10,133,65,198,63,26,89
Surat,300,"Central Zone",1998,4,139,72,211,17,5,22
Surat,300,"Central Zone",1998,11,115,74,189,69,22,91
Surat,300,"Central Zone",1999,2,129,93,222,67,17,84
Surat,300,"Central Zone",1999,4,150,110,260,52,61,113
Surat,300,"Central Zone",1999,5,148,99,247,40,71,111
Surat,300,"Central Zone",1999,12,153,96,249,91,31,122
Surat,300,"Central Zone",2000,5,221,160,381,126,71,197
Surat,300,"Central Zone",2000,10,245,150,395,123,50,173
Surat,300,"Central Zone",2001,4,220,147,367,160,69,229
Surat,300,"Central Zone",2001,9,282,181,463,241,64,305
Surat,300,"Central Zone",2001,11,260,154,414,200,109,309
Surat,300,"Central Zone",2002,7,254,172,426,175,102,277
Surat,300,"Central Zone",2002,8,248,182,430,118,97,215
Surat,300,"Central Zone",2003,10,271,166,437,207,103,310
Surat,300,"Central Zone",2004,9,255,147,402,145,132,277
Surat,300,"Central Zone",2005,10,224,168,392,145,187,332
Surat,300,"Central Zone",2006,1,275,195,470,249,144,393
Surat,300,"Central Zone",2006,2,183,138,321,99,73,172
Surat,300,"Central Zone",2006,7,206,153,359,154,50,204
Surat,300,"Central Zone",2006,10,248,171,419,184,150,334
Surat,300,"Central Zone",2007,2,226,125,351,126,107,233
Surat,300,"Central Zone",2007,6,240,136,376,180,66,246
Surat,300,"Central Zone",2007,8,266,163,429,150,117,267
Surat,300,"Central Zone",2007,10,286,172,458,193,86,279
Surat,300,"Central Zone",2008,8,227,145,372,143,140,283
Surat,300,"Central Zone",2008,9,235,158,393,222,143,365
Surat,300,"Central Zone",2008,11,278,195,473,196,119,315
Surat,300,"Central Zone",2009,1,289,193,482,217,164,381
Surat,300,"Central Zone",2009,7,247,162,409,185,110,295
Surat,300,"Central Zone",2009,8,208,155,363,164,102,266
Surat,300,"Central Zone",2010,4,187,160,347,168,124,292
Surat,300,"Central Zone",2010,9,257,178,435,160,141,301
Surat,300,"Central Zone",2011,2,239,150,389,168,127,295
Surat,300,"Central Zone",2011,6,199,154,354,120,175,300
Surat,300,"Central Zone",2011,11,274,209,483,227,121,348
Surat,300,"Central Zone",2011,12,183,150,333,141,78,219
Surat,300,"Central Zone",2012,1,257,171,428,240,171,411
Surat,300,"Central Zone",2012,10,264,154,418,185,154,339
Surat,300,"Central Zone",2013,2,230,150,380,249,131,380
Surat,300,"Central Zone",2013,6,232,145,377,176,116,292
Surat,300,"Central Zone",2014,6,198,134,332,175,99,274
Surat,300,"Central Zone",2014,8,233,151,384,250,184,434
Surat,300,"Central Zone",2014,9,220,153,373,294,147,441
Surat,300,"Central Zone",2015,6,194,144,338,825,412,1237
Surat,300,"Central Zone",2015,7,203,139,342,854,355,1209
Surat,300,"Central Zone",2016,10,210,144,354,1018,419,1437
Surat,300,"Central Zone",2016,11,239,176,415,911,511,1422
Surat,300,"Central Zone",2017,2,199,112,311,661,310,971
Surat,300,"Central Zone",2017,5,208,159,367,1150,427,1577
Surat,300,"Central Zone",2017,8,221,164,385,915,657,1572
Surat,300,"Central Zone",2017,9,195,158,353,786,523,1309
Surat,300,"Central Zone",2018,5,189,147,336,670,412,1082
Surat,300,"Central Zone",2018,6,170,153,323,526,432,958
Surat,300,"Central Zone",2018,8,181,173,354,724,475,1199
Surat,300,"Central Zone",2018,11,182,135,317,769,341,1110
Surat,300,"Central Zone",2018,12,179,156,335,687,451,1138
Surat,300,"Central Zone",2019,7,198,125,324,680,414,1109
Surat,300,"Central Zone",2019,12,210,142,352,973,383,1356
Surat,300,"Central Zone",2020,2,181,141,322,616,286,902
Surat,301,"Central Zone",1990,7,1,0,1,1,0,1
Surat,301,"Central Zone",1991,10,1,0,1,1,0,1
Surat,301,"Central Zone",1993,1,2,0,2,NA,0,NA
Surat,301,"Central Zone",1999,1,1,0,1,2,0,2
Surat,301,"Central Zone",1999,10,2,0,2,NA,0,NA
Surat,302,"Central Zone",1991,11,1,0,1,NA,0,NA
Surat,302,"Central Zone",1991,12,1,1,2,1,0,1
Surat,400,"North Zone",1989,1,29,15,44,7,0,7
Surat,400,"North Zone",1989,2,23,16,39,18,9,27
Surat,400,"North Zone",1989,6,23,16,39,2,2,4
Surat,400,"North Zone",1990,7,17,17,34,1,0,1
Surat,400,"North Zone",1991,7,26,10,36,12,3,15
Surat,400,"North Zone",1991,10,31,14,45,12,3,15
Surat,400,"North Zone",1991,12,28,19,47,18,14,32
Surat,400,"North Zone",1992,12,37,22,59,10,6,16
Surat,400,"North Zone",1993,2,17,12,29,0,2,2
Surat,400,"North Zone",1993,5,12,11,23,10,2,12
Surat,400,"North Zone",1994,5,22,10,32,18,8,26
Surat,400,"North Zone",1994,12,21,14,35,6,17,23
Surat,400,"North Zone",1995,4,16,8,24,7,0,7
Surat,400,"North Zone",1995,9,21,15,36,9,5,14
Surat,400,"North Zone",1996,1,28,14,42,12,0,12
Surat,400,"North Zone",1996,2,24,18,42,9,12,21
Surat,400,"North Zone",1996,5,13,12,25,7,3,10
Surat,400,"North Zone",1996,6,23,16,39,5,12,17
Surat,400,"North Zone",1996,8,19,16,35,4,14,18
Surat,400,"North Zone",1997,12,40,10,50,15,1,16
Surat,400,"North Zone",1998,6,28,12,40,19,7,26
Surat,400,"North Zone",1998,10,28,18,46,12,13,25
Surat,400,"North Zone",1998,12,25,19,44,28,14,42
Surat,400,"North Zone",1999,1,19,21,40,22,19,41
Surat,400,"North Zone",1999,5,29,11,40,24,5,29
Surat,400,"North Zone",1999,6,38,22,60,7,22,29
Surat,400,"North Zone",1999,7,30,20,50,5,2,7
Surat,400,"North Zone",1999,8,33,22,55,59,10,69
Surat,400,"North Zone",1999,9,37,12,49,18,0,18
Surat,400,"North Zone",2000,4,24,25,49,33,15,48
Surat,400,"North Zone",2000,11,37,22,59,21,12,33
Surat,400,"North Zone",2001,1,48,23,71,20,8,28
Surat,400,"North Zone",2001,8,39,18,57,23,9,32
Surat,400,"North Zone",2001,11,33,28,61,5,28,33
Surat,400,"North Zone",2002,8,34,23,57,11,20,31
Surat,400,"North Zone",2002,12,29,19,48,13,32,45
Surat,400,"North Zone",2003,2,37,14,51,29,5,34
Surat,400,"North Zone",2003,9,33,25,58,28,18,46
Surat,400,"North Zone",2005,6,35,22,57,14,14,28
Surat,400,"North Zone",2006,7,69,39,108,61,24,85
Surat,400,"North Zone",2007,2,72,39,111,53,26,79
Surat,400,"North Zone",2007,7,67,59,126,46,18,64
Surat,400,"North Zone",2007,8,78,52,130,58,26,84
Surat,400,"North Zone",2007,9,77,37,114,47,14,61
Surat,400,"North Zone",2008,7,75,61,136,22,35,57
Surat,400,"North Zone",2009,11,97,57,154,32,43,75
Surat,400,"North Zone",2010,2,61,45,106,22,38,60
Surat,400,"North Zone",2011,2,92,59,151,69,22,91
Surat,400,"North Zone",2011,4,75,55,130,47,29,76
Surat,400,"North Zone",2011,7,73,55,128,54,34,88
Surat,400,"North Zone",2011,11,111,70,181,63,28,91
Surat,400,"North Zone",2013,7,117,81,198,80,60,140
Surat,400,"North Zone",2013,9,87,62,149,59,57,116
Surat,400,"North Zone",2013,11,110,77,187,83,33,116
Surat,400,"North Zone",2014,2,94,76,170,119,95,214
Surat,400,"North Zone",2014,8,121,72,193,100,58,158
Surat,400,"North Zone",2014,12,115,99,214,124,57,181
Surat,400,"North Zone",2015,4,102,93,195,258,203,461
Surat,400,"North Zone",2015,9,115,87,202,403,224,627
Surat,400,"North Zone",2016,4,98,71,169,310,141,451
Surat,400,"North Zone",2018,2,127,100,227,456,167,623
Surat,400,"North Zone",2018,6,104,109,213,315,245,560
Surat,400,"North Zone",2018,11,129,95,224,500,193,693
Surat,400,"North Zone",2020,1,154,112,266,531,293,824
Surat,401,"North Zone",1993,1,1,0,1,NA,0,NA
Surat,401,"North Zone",1995,5,0,1,1,0,5,5
Surat,401,"North Zone",1999,5,1,0,1,1,0,1
Surat,402,"North Zone",1990,9,3,4,7,0,0,NA
Surat,408,"North Zone",1989,4,4,2,6,6,0,6
Surat,408,"North Zone",1989,12,2,0,2,NA,0,NA
Surat,408,"North Zone",1990,2,2,1,3,1,0,1
Surat,408,"North Zone",1990,4,2,1,3,2,0,2
Surat,408,"North Zone",1992,8,1,3,4,0,6,6
Surat,408,"North Zone",1993,8,4,0,4,NA,0,NA
Surat,408,"North Zone",1994,9,1,1,2,0,2,2
Surat,408,"North Zone",1995,6,2,2,4,3,1,4
Surat,408,"North Zone",1996,1,1,1,2,0,0,NA
Surat,408,"North Zone",1996,4,1,0,1,3,0,3
Surat,408,"North Zone",1997,5,1,1,2,0,1,1
Surat,408,"North Zone",1997,12,1,1,2,0,0,NA
Surat,408,"North Zone",1998,5,3,2,5,2,0,2
Surat,408,"North Zone",1999,9,3,2,5,0,2,2
Surat,408,"North Zone",1999,12,2,2,4,0,0,NA
Surat,408,"North Zone",2000,1,4,1,5,1,0,1
Surat,408,"North Zone",2000,6,1,1,2,0,0,NA
Surat,408,"North Zone",2000,10,1,2,3,1,0,1
Surat,408,"North Zone",2000,11,7,3,10,4,0,4
Surat,408,"North Zone",2001,2,5,2,7,2,0,2
Surat,408,"North Zone",2002,7,5,3,8,0,2,2
Surat,408,"North Zone",2002,8,5,4,9,0,1,1
Surat,408,"North Zone",2003,1,9,6,15,7,2,9
Surat,408,"North Zone",2003,10,4,3,7,1,0,1
Surat,408,"North Zone",2003,11,3,2,5,1,7,8
Surat,408,"North Zone",2004,2,4,3,7,1,7,8
Surat,408,"North Zone",2004,6,5,5,10,10,12,22
Surat,408,"North Zone",2005,1,4,1,5,1,0,1
Surat,408,"North Zone",2006,1,3,5,8,1,4,5
Surat,408,"North Zone",2006,4,3,1,4,0,0,NA
Surat,409,"North Zone",1989,9,0,1,1,0,NA,NA
Surat,409,"North Zone",1991,7,4,1,5,0,0,NA
Surat,409,"North Zone",1991,8,3,2,5,0,0,NA
Surat,409,"North Zone",1991,10,2,1,3,1,0,1
Surat,409,"North Zone",1992,6,3,1,4,1,0,1
Surat,409,"North Zone",1992,7,2,1,3,5,0,5
Surat,409,"North Zone",1993,2,2,2,4,0,0,NA
Surat,409,"North Zone",1993,8,0,1,1,0,NA,NA
Surat,409,"North Zone",1995,2,1,3,4,0,0,NA
Surat,409,"North Zone",1997,9,1,0,1,3,0,3
Surat,409,"North Zone",1998,5,1,0,1,8,0,8
Surat,409,"North Zone",1998,6,0,1,1,0,6,6
Surat,409,"North Zone",1998,7,2,2,4,0,1,1
Surat,409,"North Zone",1999,6,1,1,2,0,0,NA
Surat,409,"North Zone",2001,5,2,0,2,NA,0,NA
Surat,409,"North Zone",2001,8,1,0,1,NA,0,NA
Surat,409,"North Zone",2001,11,1,0,1,NA,0,NA
Surat,409,"North Zone",2002,12,0,4,4,0,13,13
Surat,409,"North Zone",2003,5,2,1,3,4,1,5
Surat,409,"North Zone",2003,9,1,1,2,2,3,5
Surat,409,"North Zone",2005,9,2,1,3,0,0,NA
Surat,409,"North Zone",2006,4,6,5,11,4,0,4
Surat,410,"North Zone",1989,9,1,0,1,NA,0,NA
Surat,410,"North Zone",1990,12,1,0,1,NA,0,NA
Surat,410,"North Zone",1991,4,2,0,2,NA,0,NA
Surat,410,"North Zone",1991,6,1,0,1,NA,0,NA
Surat,410,"North Zone",1991,12,2,2,4,0,0,NA
Surat,410,"North Zone",1992,2,1,0,1,NA,0,NA
Surat,410,"North Zone",1993,7,1,0,1,NA,0,NA
Surat,410,"North Zone",1993,9,0,1,1,0,NA,NA
Surat,410,"North Zone",1994,2,0,1,1,0,5,5
Surat,410,"North Zone",1995,1,0,1,1,0,NA,NA
Surat,410,"North Zone",1995,2,2,0,2,NA,0,NA
Surat,410,"North Zone",1995,6,1,0,1,4,0,4
Surat,410,"North Zone",1996,7,1,1,2,0,0,NA
Surat,410,"North Zone",1997,5,2,0,2,NA,0,NA
Surat,410,"North Zone",1997,11,2,1,3,0,0,NA
Surat,410,"North Zone",1998,9,1,0,1,NA,0,NA
Surat,410,"North Zone",1998,11,2,0,2,NA,0,NA
Surat,410,"North Zone",1999,5,0,1,1,0,NA,NA
Surat,410,"North Zone",2000,2,1,2,3,0,0,NA
Surat,410,"North Zone",2000,8,1,0,1,NA,0,NA
Surat,410,"North Zone",2000,9,1,1,2,0,0,NA
Surat,410,"North Zone",2001,6,5,0,5,2,0,2
Surat,410,"North Zone",2001,8,2,0,2,NA,0,NA
Surat,410,"North Zone",2002,11,2,0,2,2,0,2
Surat,410,"North Zone",2003,5,0,2,2,0,2,2
Surat,410,"North Zone",2003,12,1,3,4,0,0,NA
Surat,410,"North Zone",2005,4,1,1,2,9,0,9
Surat,410,"North Zone",2005,8,3,2,5,3,0,3
Surat,410,"North Zone",2005,12,2,1,3,0,4,4
Surat,410,"North Zone",2006,2,3,1,4,1,0,1
Surat,411,"North Zone",1992,5,2,1,3,3,1,4
Surat,411,"North Zone",1993,9,0,1,1,0,NA,NA
Surat,411,"North Zone",1994,11,1,0,1,2,0,2
Surat,411,"North Zone",1995,11,1,0,1,NA,0,NA
Surat,411,"North Zone",1996,5,1,0,1,NA,0,NA
Surat,411,"North Zone",1998,12,1,0,1,2,0,2
Surat,411,"North Zone",1999,1,1,1,2,0,0,NA
Surat,411,"North Zone",1999,9,0,2,2,0,3,3
Surat,411,"North Zone",2001,10,2,0,2,NA,0,NA
Surat,411,"North Zone",2003,4,2,0,2,7,0,7
Surat,411,"North Zone",2003,5,3,1,4,7,0,7
Surat,411,"North Zone",2003,6,2,0,2,NA,0,NA
Surat,411,"North Zone",2003,8,2,0,2,1,0,1
Surat,411,"North Zone",2004,5,1,0,1,1,0,1
Surat,411,"North Zone",2004,6,1,1,2,4,0,4
Surat,411,"North Zone",2005,1,0,2,2,0,7,7
Surat,411,"North Zone",2005,2,2,0,2,4,0,4
Surat,411,"North Zone",2005,10,1,0,1,15,0,15
