CityName,SiteCode,ZoneName,Year,Month,DeathRegMale,DeathRegFemale,DeathRegCount,CertiIssueCountMale,CertiIssueCountFeMale,CertiIssueCount,Gender_Ratio,Efficiency,Gap,Date
Surat,708,South West Zone,2002,7,1,1,2,3.0,8.0,11.0,0.5,3.6666666666666665,-9.0,2002-07-01
Surat,208,West Zone,2002,7,2,0,2,3.0,0.0,3.0,2.0,1.0,-1.0,2002-07-01
Surat,614,South Zone,2002,7,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2002-07-01
Surat,709,South West Zone,2002,7,1,1,2,0.0,0.0,0.0,0.5,0.0,2.0,2002-07-01
Surat,710,South West Zone,2002,7,1,2,3,0.0,7.0,7.0,0.3333333333333333,1.75,-4.0,2002-07-01
Surat,716,South West Zone,2002,7,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2002-07-01
Surat,500,East Zone,2002,7,40,24,64,4.0,25.0,29.0,1.6,0.4461538461538462,35.0,2002-07-01
Surat,600,South Zone,2002,7,68,32,100,61.0,3.0,64.0,2.0606060606060606,0.6336633663366337,36.0,2002-07-01
Surat,608,South Zone,2002,8,1,0,1,6.0,0.0,6.0,1.0,3.0,-5.0,2002-08-01
Surat,614,South Zone,2002,8,3,3,6,1.0,0.0,1.0,0.75,0.14285714285714285,5.0,2002-08-01
Surat,615,South Zone,2002,8,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2002-08-01
Surat,700,South West Zone,2002,8,148,51,199,65.0,13.0,78.0,2.8461538461538463,0.39,121.0,2002-08-01
Surat,718,South West Zone,2002,8,1,0,1,5.0,0.0,5.0,1.0,2.5,-4.0,2002-08-01
Surat,410,North Zone,2002,8,0,3,3,0.0,0.0,0.0,0.0,0.0,3.0,2002-08-01
Surat,802,South East Zone,2002,8,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2002-08-01
Surat,613,South Zone,2002,8,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2002-08-01
Surat,713,South West Zone,2002,8,2,6,8,0.0,2.0,2.0,0.2857142857142857,0.2222222222222222,6.0,2002-08-01
Surat,714,South West Zone,2002,8,3,0,3,3.0,0.0,3.0,3.0,0.75,0.0,2002-08-01
Surat,715,South West Zone,2002,8,3,3,6,3.0,5.0,8.0,0.75,1.1428571428571428,-2.0,2002-08-01
Surat,200,West Zone,2002,8,26,28,54,38.0,11.0,49.0,0.896551724137931,0.8909090909090909,5.0,2002-08-01
Surat,300,Central Zone,2002,8,248,182,430,118.0,97.0,215.0,1.355191256830601,0.4988399071925754,215.0,2002-08-01
Surat,400,North Zone,2002,8,34,23,57,11.0,20.0,31.0,1.4166666666666667,0.5344827586206896,26.0,2002-08-01
Surat,408,North Zone,2002,8,5,4,9,0.0,1.0,1.0,1.0,0.1,8.0,2002-08-01
Surat,500,East Zone,2002,8,29,16,45,11.0,0.0,11.0,1.7058823529411764,0.2391304347826087,34.0,2002-08-01
Surat,505,East Zone,2002,8,6,7,13,3.0,0.0,3.0,0.75,0.21428571428571427,10.0,2002-08-01
Surat,506,East Zone,2002,8,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2002-08-01
Surat,508,East Zone,2002,8,2,4,6,4.0,5.0,9.0,0.4,1.2857142857142858,-3.0,2002-08-01
Surat,409,North Zone,2002,8,1,0,1,2.0,0.0,2.0,1.0,1.0,-1.0,2002-08-01
Surat,600,South Zone,2002,8,64,45,109,24.0,22.0,46.0,1.391304347826087,0.41818181818181815,63.0,2002-08-01
Surat,709,South West Zone,2002,8,0,3,3,0.0,1.0,1.0,0.0,0.25,2.0,2002-08-01
Surat,711,South West Zone,2002,8,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2002-08-01
Surat,801,South East Zone,2002,8,3,1,4,0.0,0.0,0.0,1.5,0.0,4.0,2002-08-01
Surat,804,South East Zone,2002,8,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2002-08-01
Surat,207,West Zone,2002,8,1,2,3,0.0,0.0,0.0,0.3333333333333333,0.0,3.0,2002-08-01
Surat,609,South Zone,2002,8,2,3,5,0.0,0.0,0.0,0.5,0.0,5.0,2002-08-01
Surat,609,South Zone,2002,9,2,4,6,0.0,0.0,0.0,0.4,0.0,6.0,2002-09-01
Surat,613,South Zone,2002,9,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2002-09-01
Surat,614,South Zone,2002,9,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2002-09-01
Surat,715,South West Zone,2002,9,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2002-09-01
Surat,718,South West Zone,2002,9,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2002-09-01
Surat,408,North Zone,2002,9,5,0,5,12.0,0.0,12.0,5.0,2.0,-7.0,2002-09-01
Surat,410,North Zone,2002,9,5,4,9,1.0,0.0,1.0,1.0,0.1,8.0,2002-09-01
Surat,500,East Zone,2002,9,24,20,44,20.0,1.0,21.0,1.1428571428571428,0.4666666666666667,23.0,2002-09-01
Surat,803,South East Zone,2002,9,0,1,1,0.0,3.0,3.0,0.0,1.5,-2.0,2002-09-01
Surat,505,East Zone,2002,9,6,6,12,1.0,15.0,16.0,0.8571428571428571,1.2307692307692308,-4.0,2002-09-01
Surat,709,South West Zone,2002,9,2,1,3,0.0,0.0,0.0,1.0,0.0,3.0,2002-09-01
Surat,719,South West Zone,2002,9,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2002-09-01
Surat,200,West Zone,2002,9,35,15,50,55.0,16.0,71.0,2.1875,1.392156862745098,-21.0,2002-09-01
Surat,300,Central Zone,2002,9,271,163,434,196.0,73.0,269.0,1.6524390243902438,0.6183908045977011,165.0,2002-09-01
Surat,801,South East Zone,2002,9,1,1,2,0.0,0.0,0.0,0.5,0.0,2.0,2002-09-01
Surat,802,South East Zone,2002,9,2,0,2,5.0,0.0,5.0,2.0,1.6666666666666667,-3.0,2002-09-01
Surat,608,South Zone,2002,9,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2002-09-01
Surat,711,South West Zone,2002,9,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2002-09-01
Surat,713,South West Zone,2002,9,5,3,8,25.0,13.0,38.0,1.25,4.222222222222222,-30.0,2002-09-01
Surat,208,West Zone,2002,9,0,1,1,0.0,5.0,5.0,0.0,2.5,-4.0,2002-09-01
Surat,507,East Zone,2002,9,1,0,1,1.0,0.0,1.0,1.0,0.5,0.0,2002-09-01
Surat,400,North Zone,2002,9,25,23,48,37.0,6.0,43.0,1.0416666666666667,0.8775510204081632,5.0,2002-09-01
Surat,411,North Zone,2002,9,1,0,1,3.0,0.0,3.0,1.0,1.5,-2.0,2002-09-01
Surat,506,East Zone,2002,9,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2002-09-01
Surat,600,South Zone,2002,9,75,30,105,74.0,31.0,105.0,2.4193548387096775,0.9905660377358491,0.0,2002-09-01
Surat,207,West Zone,2002,9,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2002-09-01
Surat,804,South East Zone,2002,9,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2002-09-01
Surat,409,North Zone,2002,9,1,0,1,1.0,0.0,1.0,1.0,0.5,0.0,2002-09-01
Surat,615,South Zone,2002,9,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2002-09-01
Surat,700,South West Zone,2002,9,140,77,217,39.0,45.0,84.0,1.794871794871795,0.3853211009174312,133.0,2002-09-01
Surat,714,South West Zone,2002,9,1,1,2,1.0,5.0,6.0,0.5,2.0,-4.0,2002-09-01
Surat,716,South West Zone,2002,9,2,0,2,3.0,0.0,3.0,2.0,1.0,-1.0,2002-09-01
Surat,508,East Zone,2002,9,6,1,7,1.0,0.0,1.0,3.0,0.125,6.0,2002-09-01
Surat,609,South Zone,2002,10,4,0,4,2.0,0.0,2.0,4.0,0.4,2.0,2002-10-01
Surat,208,West Zone,2002,10,2,1,3,0.0,9.0,9.0,1.0,2.25,-6.0,2002-10-01
Surat,400,North Zone,2002,10,28,30,58,19.0,38.0,57.0,0.9032258064516129,0.9661016949152542,1.0,2002-10-01
Surat,500,East Zone,2002,10,28,19,47,20.0,4.0,24.0,1.4,0.5,23.0,2002-10-01
Surat,508,East Zone,2002,10,2,0,2,0.0,0.0,0.0,2.0,0.0,2.0,2002-10-01
Surat,801,South East Zone,2002,10,1,2,3,0.0,0.0,0.0,0.3333333333333333,0.0,3.0,2002-10-01
Surat,803,South East Zone,2002,10,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2002-10-01
Surat,408,North Zone,2002,10,0,2,2,0.0,0.0,0.0,0.0,0.0,2.0,2002-10-01
Surat,505,East Zone,2002,10,7,6,13,16.0,0.0,16.0,1.0,1.1428571428571428,-3.0,2002-10-01
Surat,506,East Zone,2002,10,1,1,2,0.0,0.0,0.0,0.5,0.0,2.0,2002-10-01
Surat,600,South Zone,2002,10,54,38,92,12.0,16.0,28.0,1.3846153846153846,0.3010752688172043,64.0,2002-10-01
Surat,614,South Zone,2002,10,4,0,4,1.0,0.0,1.0,4.0,0.2,3.0,2002-10-01
Surat,700,South West Zone,2002,10,129,85,214,60.0,52.0,112.0,1.5,0.5209302325581395,102.0,2002-10-01
Surat,719,South West Zone,2002,10,0,1,1,0.0,5.0,5.0,0.0,2.5,-4.0,2002-10-01
Surat,615,South Zone,2002,10,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2002-10-01
Surat,711,South West Zone,2002,10,1,0,1,5.0,0.0,5.0,1.0,2.5,-4.0,2002-10-01
Surat,410,North Zone,2002,10,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2002-10-01
Surat,411,North Zone,2002,10,1,1,2,0.0,0.0,0.0,0.5,0.0,2.0,2002-10-01
Surat,507,East Zone,2002,10,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2002-10-01
Surat,608,South Zone,2002,10,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2002-10-01
Surat,613,South Zone,2002,10,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2002-10-01
Surat,709,South West Zone,2002,10,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2002-10-01
Surat,713,South West Zone,2002,10,5,2,7,12.0,0.0,12.0,1.6666666666666667,1.5,-5.0,2002-10-01
Surat,718,South West Zone,2002,10,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2002-10-01
Surat,802,South East Zone,2002,10,3,1,4,0.0,0.0,0.0,1.5,0.0,4.0,2002-10-01
Surat,200,West Zone,2002,10,45,41,86,14.0,11.0,25.0,1.0714285714285714,0.28735632183908044,61.0,2002-10-01
Surat,207,West Zone,2002,10,2,0,2,3.0,0.0,3.0,2.0,1.0,-1.0,2002-10-01
Surat,209,West Zone,2002,10,1,0,1,1.0,0.0,1.0,1.0,0.5,0.0,2002-10-01
Surat,300,Central Zone,2002,10,263,166,429,221.0,97.0,318.0,1.5748502994011977,0.7395348837209302,111.0,2002-10-01
Surat,409,North Zone,2002,10,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2002-10-01
Surat,708,South West Zone,2002,10,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2002-10-01
Surat,715,South West Zone,2002,10,2,1,3,2.0,0.0,2.0,1.0,0.5,1.0,2002-10-01
Surat,716,South West Zone,2002,10,1,1,2,0.0,9.0,9.0,0.5,3.0,-7.0,2002-10-01
Surat,614,South Zone,2002,11,1,0,1,6.0,0.0,6.0,1.0,3.0,-5.0,2002-11-01
Surat,713,South West Zone,2002,11,5,0,5,13.0,0.0,13.0,5.0,2.1666666666666665,-8.0,2002-11-01
Surat,207,West Zone,2002,11,3,1,4,1.0,2.0,3.0,1.5,0.6,1.0,2002-11-01
Surat,400,North Zone,2002,11,31,17,48,26.0,2.0,28.0,1.7222222222222223,0.5714285714285714,20.0,2002-11-01
Surat,408,North Zone,2002,11,3,2,5,0.0,0.0,0.0,1.0,0.0,5.0,2002-11-01
Surat,411,North Zone,2002,11,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2002-11-01
Surat,508,East Zone,2002,11,2,2,4,0.0,0.0,0.0,0.6666666666666666,0.0,4.0,2002-11-01
Surat,803,South East Zone,2002,11,1,0,1,5.0,0.0,5.0,1.0,2.5,-4.0,2002-11-01
Surat,609,South Zone,2002,11,2,2,4,6.0,0.0,6.0,0.6666666666666666,1.2,-2.0,2002-11-01
Surat,710,South West Zone,2002,11,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2002-11-01
Surat,300,Central Zone,2002,11,243,164,407,192.0,79.0,271.0,1.4727272727272727,0.6642156862745098,136.0,2002-11-01
Surat,615,South Zone,2002,11,2,1,3,0.0,0.0,0.0,1.0,0.0,3.0,2002-11-01
Surat,707,South West Zone,2002,11,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2002-11-01
Surat,709,South West Zone,2002,11,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2002-11-01
Surat,715,South West Zone,2002,11,5,1,6,4.0,1.0,5.0,2.5,0.7142857142857143,1.0,2002-11-01
Surat,716,South West Zone,2002,11,1,1,2,1.0,0.0,1.0,0.5,0.3333333333333333,1.0,2002-11-01
Surat,208,West Zone,2002,11,1,0,1,7.0,0.0,7.0,1.0,3.5,-6.0,2002-11-01
Surat,410,North Zone,2002,11,2,0,2,2.0,0.0,2.0,2.0,0.6666666666666666,0.0,2002-11-01
Surat,505,East Zone,2002,11,5,3,8,10.0,0.0,10.0,1.25,1.1111111111111112,-2.0,2002-11-01
Surat,506,East Zone,2002,11,1,0,1,2.0,0.0,2.0,1.0,1.0,-1.0,2002-11-01
Surat,802,South East Zone,2002,11,1,1,2,1.0,0.0,1.0,0.5,0.3333333333333333,1.0,2002-11-01
Surat,409,North Zone,2002,11,1,2,3,3.0,0.0,3.0,0.3333333333333333,0.75,0.0,2002-11-01
Surat,500,East Zone,2002,11,29,13,42,23.0,4.0,27.0,2.0714285714285716,0.627906976744186,15.0,2002-11-01
Surat,600,South Zone,2002,11,66,32,98,38.0,15.0,53.0,2.0,0.5353535353535354,45.0,2002-11-01
Surat,608,South Zone,2002,11,1,0,1,7.0,0.0,7.0,1.0,3.5,-6.0,2002-11-01
Surat,200,West Zone,2002,11,40,26,66,38.0,4.0,42.0,1.4814814814814814,0.6268656716417911,24.0,2002-11-01
Surat,708,South West Zone,2002,11,1,1,2,4.0,0.0,4.0,0.5,1.3333333333333333,-2.0,2002-11-01
Surat,801,South East Zone,2002,11,3,2,5,0.0,0.0,0.0,1.0,0.0,5.0,2002-11-01
Surat,700,South West Zone,2002,11,131,74,205,52.0,19.0,71.0,1.7466666666666666,0.3446601941747573,134.0,2002-11-01
Surat,714,South West Zone,2002,11,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2002-11-01
Surat,804,South East Zone,2002,11,1,3,4,0.0,0.0,0.0,0.25,0.0,4.0,2002-11-01
Surat,614,South Zone,2002,12,1,2,3,1.0,0.0,1.0,0.3333333333333333,0.25,2.0,2002-12-01
Surat,714,South West Zone,2002,12,2,0,2,3.0,0.0,3.0,2.0,1.0,-1.0,2002-12-01
Surat,715,South West Zone,2002,12,2,3,5,2.0,3.0,5.0,0.5,0.8333333333333334,0.0,2002-12-01
Surat,717,South West Zone,2002,12,1,1,2,0.0,0.0,0.0,0.5,0.0,2.0,2002-12-01
Surat,718,South West Zone,2002,12,0,1,1,0.0,15.0,15.0,0.0,7.5,-14.0,2002-12-01
Surat,408,North Zone,2002,12,5,0,5,2.0,0.0,2.0,5.0,0.3333333333333333,3.0,2002-12-01
Surat,508,East Zone,2002,12,1,1,2,0.0,2.0,2.0,0.5,0.6666666666666666,0.0,2002-12-01
Surat,600,South Zone,2002,12,64,31,95,25.0,11.0,36.0,2.0,0.375,59.0,2002-12-01
Surat,506,East Zone,2002,12,1,0,1,8.0,0.0,8.0,1.0,4.0,-7.0,2002-12-01
Surat,615,South Zone,2002,12,1,2,3,0.0,6.0,6.0,0.3333333333333333,1.5,-3.0,2002-12-01
Surat,208,West Zone,2002,12,2,0,2,17.0,0.0,17.0,2.0,5.666666666666667,-15.0,2002-12-01
Surat,801,South East Zone,2002,12,3,2,5,6.0,0.0,6.0,1.0,1.0,-1.0,2002-12-01
Surat,804,South East Zone,2002,12,1,1,2,0.0,0.0,0.0,0.5,0.0,2.0,2002-12-01
Surat,608,South Zone,2002,12,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2002-12-01
Surat,612,South Zone,2002,12,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2002-12-01
Surat,708,South West Zone,2002,12,1,1,2,0.0,0.0,0.0,0.5,0.0,2.0,2002-12-01
Surat,709,South West Zone,2002,12,1,2,3,0.0,2.0,2.0,0.3333333333333333,0.5,1.0,2002-12-01
Surat,710,South West Zone,2002,12,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2002-12-01
Surat,400,North Zone,2002,12,29,19,48,13.0,32.0,45.0,1.45,0.9183673469387755,3.0,2002-12-01
Surat,409,North Zone,2002,12,0,4,4,0.0,13.0,13.0,0.0,2.6,-9.0,2002-12-01
Surat,500,East Zone,2002,12,30,19,49,35.0,8.0,43.0,1.5,0.86,6.0,2002-12-01
Surat,505,East Zone,2002,12,9,2,11,7.0,0.0,7.0,3.0,0.5833333333333334,4.0,2002-12-01
Surat,410,North Zone,2002,12,6,3,9,0.0,4.0,4.0,1.5,0.4,5.0,2002-12-01
Surat,700,South West Zone,2002,12,106,74,180,31.0,15.0,46.0,1.4133333333333333,0.2541436464088398,134.0,2002-12-01
Surat,200,West Zone,2002,12,40,27,67,51.0,36.0,87.0,1.4285714285714286,1.2794117647058822,-20.0,2002-12-01
Surat,300,Central Zone,2002,12,262,163,425,180.0,98.0,278.0,1.5975609756097562,0.6525821596244131,147.0,2002-12-01
Surat,713,South West Zone,2002,12,1,1,2,1.0,0.0,1.0,0.5,0.3333333333333333,1.0,2002-12-01
Surat,802,South East Zone,2002,12,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2002-12-01
Surat,207,West Zone,2002,12,1,1,2,5.0,7.0,12.0,0.5,4.0,-10.0,2002-12-01
Surat,609,South Zone,2002,12,3,1,4,0.0,0.0,0.0,1.5,0.0,4.0,2002-12-01
Surat,707,South West Zone,2002,12,4,1,5,3.0,0.0,3.0,2.0,0.5,2.0,2002-12-01
Surat,507,East Zone,2002,12,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2002-12-01
Surat,800,South East Zone,2002,12,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2002-12-01
Surat,608,South Zone,2003,1,1,1,2,0.0,6.0,6.0,0.5,2.0,-4.0,2003-01-01
Surat,614,South Zone,2003,1,2,0,2,0.0,0.0,0.0,2.0,0.0,2.0,2003-01-01
Surat,400,North Zone,2003,1,37,20,57,12.0,2.0,14.0,1.7619047619047619,0.2413793103448276,43.0,2003-01-01
Surat,409,North Zone,2003,1,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2003-01-01
Surat,411,North Zone,2003,1,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2003-01-01
Surat,506,East Zone,2003,1,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2003-01-01
Surat,508,East Zone,2003,1,2,1,3,0.0,0.0,0.0,1.0,0.0,3.0,2003-01-01
Surat,710,South West Zone,2003,1,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2003-01-01
Surat,711,South West Zone,2003,1,1,0,1,7.0,0.0,7.0,1.0,3.5,-6.0,2003-01-01
Surat,208,West Zone,2003,1,3,0,3,10.0,0.0,10.0,3.0,2.5,-7.0,2003-01-01
Surat,803,South East Zone,2003,1,1,1,2,0.0,0.0,0.0,0.5,0.0,2.0,2003-01-01
Surat,615,South Zone,2003,1,2,2,4,0.0,3.0,3.0,0.6666666666666666,0.6,1.0,2003-01-01
Surat,707,South West Zone,2003,1,2,1,3,3.0,4.0,7.0,1.0,1.75,-4.0,2003-01-01
Surat,709,South West Zone,2003,1,1,2,3,0.0,0.0,0.0,0.3333333333333333,0.0,3.0,2003-01-01
Surat,714,South West Zone,2003,1,1,0,1,6.0,0.0,6.0,1.0,3.0,-5.0,2003-01-01
Surat,716,South West Zone,2003,1,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2003-01-01
Surat,408,North Zone,2003,1,9,6,15,7.0,2.0,9.0,1.2857142857142858,0.5625,6.0,2003-01-01
Surat,500,East Zone,2003,1,42,28,70,23.0,3.0,26.0,1.4482758620689655,0.36619718309859156,44.0,2003-01-01
Surat,600,South Zone,2003,1,77,33,110,28.0,27.0,55.0,2.264705882352941,0.4954954954954955,55.0,2003-01-01
Surat,609,South Zone,2003,1,1,3,4,0.0,0.0,0.0,0.25,0.0,4.0,2003-01-01
Surat,700,South West Zone,2003,1,134,75,209,69.0,24.0,93.0,1.763157894736842,0.44285714285714284,116.0,2003-01-01
Surat,713,South West Zone,2003,1,3,4,7,3.0,6.0,9.0,0.6,1.125,-2.0,2003-01-01
Surat,715,South West Zone,2003,1,3,2,5,3.0,2.0,5.0,1.0,0.8333333333333334,0.0,2003-01-01
Surat,718,South West Zone,2003,1,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2003-01-01
Surat,719,South West Zone,2003,1,1,0,1,3.0,0.0,3.0,1.0,1.5,-2.0,2003-01-01
Surat,200,West Zone,2003,1,34,42,76,35.0,33.0,68.0,0.7906976744186046,0.8831168831168831,8.0,2003-01-01
Surat,207,West Zone,2003,1,2,2,4,4.0,1.0,5.0,0.6666666666666666,1.0,-1.0,2003-01-01
Surat,209,West Zone,2003,1,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2003-01-01
Surat,300,Central Zone,2003,1,305,211,516,247.0,124.0,371.0,1.4386792452830188,0.7176015473887815,145.0,2003-01-01
Surat,708,South West Zone,2003,1,3,0,3,2.0,0.0,2.0,3.0,0.5,1.0,2003-01-01
Surat,410,North Zone,2003,1,1,0,1,2.0,0.0,2.0,1.0,1.0,-1.0,2003-01-01
Surat,505,East Zone,2003,1,9,2,11,5.0,0.0,5.0,3.0,0.4166666666666667,6.0,2003-01-01
Surat,801,South East Zone,2003,1,4,0,4,0.0,0.0,0.0,4.0,0.0,4.0,2003-01-01
Surat,802,South East Zone,2003,1,4,3,7,0.0,0.0,0.0,1.0,0.0,7.0,2003-01-01
Surat,707,South West Zone,2003,2,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2003-02-01
Surat,714,South West Zone,2003,2,1,3,4,0.0,0.0,0.0,0.25,0.0,4.0,2003-02-01
Surat,715,South West Zone,2003,2,4,2,6,4.0,4.0,8.0,1.3333333333333333,1.1428571428571428,-2.0,2003-02-01
Surat,800,South East Zone,2003,2,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2003-02-01
Surat,408,North Zone,2003,2,3,2,5,4.0,8.0,12.0,1.0,2.0,-7.0,2003-02-01
Surat,505,East Zone,2003,2,3,6,9,3.0,0.0,3.0,0.42857142857142855,0.3,6.0,2003-02-01
Surat,600,South Zone,2003,2,48,42,90,26.0,25.0,51.0,1.1162790697674418,0.5604395604395604,39.0,2003-02-01
Surat,803,South East Zone,2003,2,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2003-02-01
Surat,500,East Zone,2003,2,26,18,44,27.0,4.0,31.0,1.368421052631579,0.6888888888888889,13.0,2003-02-01
Surat,609,South Zone,2003,2,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2003-02-01
Surat,613,South Zone,2003,2,0,2,2,0.0,6.0,6.0,0.0,2.0,-4.0,2003-02-01
Surat,614,South Zone,2003,2,1,1,2,0.0,0.0,0.0,0.5,0.0,2.0,2003-02-01
Surat,615,South Zone,2003,2,1,1,2,0.0,2.0,2.0,0.5,0.6666666666666666,0.0,2003-02-01
Surat,700,South West Zone,2003,2,116,90,206,38.0,40.0,78.0,1.2747252747252746,0.37681159420289856,128.0,2003-02-01
Surat,400,North Zone,2003,2,37,14,51,29.0,5.0,34.0,2.466666666666667,0.6538461538461539,17.0,2003-02-01
Surat,508,East Zone,2003,2,7,1,8,12.0,0.0,12.0,3.5,1.3333333333333333,-4.0,2003-02-01
Surat,608,South Zone,2003,2,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2003-02-01
Surat,200,West Zone,2003,2,27,17,44,37.0,13.0,50.0,1.5,1.1111111111111112,-6.0,2003-02-01
Surat,209,West Zone,2003,2,1,0,1,5.0,0.0,5.0,1.0,2.5,-4.0,2003-02-01
Surat,300,Central Zone,2003,2,266,126,392,210.0,48.0,258.0,2.094488188976378,0.6564885496183206,134.0,2003-02-01
Surat,711,South West Zone,2003,2,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2003-02-01
Surat,713,South West Zone,2003,2,4,3,7,7.0,2.0,9.0,1.0,1.125,-2.0,2003-02-01
Surat,716,South West Zone,2003,2,1,1,2,0.0,17.0,17.0,0.5,5.666666666666667,-15.0,2003-02-01
Surat,717,South West Zone,2003,2,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2003-02-01
Surat,801,South East Zone,2003,2,0,4,4,0.0,0.0,0.0,0.0,0.0,4.0,2003-02-01
Surat,207,West Zone,2003,2,2,0,2,24.0,0.0,24.0,2.0,8.0,-22.0,2003-02-01
Surat,208,West Zone,2003,2,1,0,1,1.0,0.0,1.0,1.0,0.5,0.0,2003-02-01
Surat,709,South West Zone,2003,2,1,1,2,0.0,0.0,0.0,0.5,0.0,2.0,2003-02-01
Surat,506,East Zone,2003,2,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2003-02-01
Surat,802,South East Zone,2003,2,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2003-02-01
Surat,614,South Zone,2003,4,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2003-04-01
Surat,700,South West Zone,2003,4,141,93,234,50.0,26.0,76.0,1.5,0.32340425531914896,158.0,2003-04-01
Surat,709,South West Zone,2003,4,1,1,2,0.0,0.0,0.0,0.5,0.0,2.0,2003-04-01
Surat,713,South West Zone,2003,4,1,2,3,6.0,0.0,6.0,0.3333333333333333,1.5,-3.0,2003-04-01
Surat,715,South West Zone,2003,4,2,3,5,0.0,0.0,0.0,0.5,0.0,5.0,2003-04-01
Surat,208,West Zone,2003,4,2,1,3,6.0,0.0,6.0,1.0,1.5,-3.0,2003-04-01
Surat,408,North Zone,2003,4,3,2,5,0.0,0.0,0.0,1.0,0.0,5.0,2003-04-01
Surat,300,Central Zone,2003,4,232,132,364,152.0,126.0,278.0,1.744360902255639,0.7616438356164383,86.0,2003-04-01
Surat,400,North Zone,2003,4,23,29,52,6.0,17.0,23.0,0.7666666666666667,0.4339622641509434,29.0,2003-04-01
Surat,508,East Zone,2003,4,2,1,3,1.0,0.0,1.0,1.0,0.25,2.0,2003-04-01
Surat,600,South Zone,2003,4,60,35,95,51.0,4.0,55.0,1.6666666666666667,0.5729166666666666,40.0,2003-04-01
Surat,608,South Zone,2003,4,1,1,2,0.0,0.0,0.0,0.5,0.0,2.0,2003-04-01
Surat,710,South West Zone,2003,4,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2003-04-01
Surat,714,South West Zone,2003,4,2,0,2,1.0,0.0,1.0,2.0,0.3333333333333333,1.0,2003-04-01
Surat,209,West Zone,2003,4,0,2,2,0.0,7.0,7.0,0.0,2.3333333333333335,-5.0,2003-04-01
Surat,802,South East Zone,2003,4,3,2,5,7.0,0.0,7.0,1.0,1.1666666666666667,-2.0,2003-04-01
Surat,609,South Zone,2003,4,4,2,6,13.0,0.0,13.0,1.3333333333333333,1.8571428571428572,-7.0,2003-04-01
